Region,Country,State,City,Month,Day,temp2,temp1,time
Africa,Algeria,,Algiers,12,1,55.9,54.9,2162
Africa,Algeria,,Algiers,12,2,58.3,57.3,2163
Africa,Algeria,,Algiers,12,3,56.9,55.9,2164
Africa,Algeria,,Algiers,12,4,52.4,51.4,2165
Africa,Algeria,,Algiers,12,5,56.9,55.9,2166
Africa,Algeria,,Algiers,12,6,60,59,2167
Africa,Algeria,,Algiers,12,7,66.4,65.4,2168
Africa,Algeria,,Algiers,12,8,63.6,62.6,2169
Africa,Algeria,,Algiers,12,9,57.5,56.5,2170
Africa,Algeria,,Algiers,12,10,55,54,2171
Africa,Algeria,,Algiers,12,11,51.3,50.3,2172
Africa,Algeria,,Algiers,12,12,53,52,2173
Africa,Algeria,,Algiers,12,13,54.1,53.1,2174
Africa,Algeria,,Algiers,12,14,55,54,2175
Africa,Algeria,,Algiers,12,15,55.6,54.6,2176
Africa,Algeria,,Algiers,12,16,54.8,53.8,2177
Africa,Algeria,,Algiers,12,17,53.1,52.1,2178
Africa,Algeria,,Algiers,12,18,49.7,48.7,2179
Africa,Algeria,,Algiers,12,19,48.7,47.7,2180
Africa,Algeria,,Algiers,12,20,58.3,57.3,2181
Africa,Algeria,,Algiers,12,21,53.4,52.4,2182
Africa,Algeria,,Algiers,12,22,55.1,54.1,2183
Africa,Algeria,,Algiers,12,23,57.3,56.3,2184
Africa,Algeria,,Algiers,12,24,63.3,62.3,2185
Africa,Algeria,,Algiers,12,25,57.3,56.3,2186
Africa,Algeria,,Algiers,12,26,62.8,61.8,2187
Africa,Algeria,,Algiers,12,27,58.2,57.2,2188
Africa,Algeria,,Algiers,12,28,58.9,57.9,2189
Africa,Algeria,,Algiers,12,29,60.6,59.6,2190
Africa,Algeria,,Algiers,12,30,59.7,58.7,2191
Africa,Algeria,,Algiers,12,31,49,48,2192
Africa,Algeria,,Algiers,1,1,47.6,46.6,2193
Africa,Algeria,,Algiers,1,2,54.5,53.5,2194
Africa,Algeria,,Algiers,1,3,54.8,53.8,2195
Africa,Algeria,,Algiers,1,4,55.1,54.1,2196
Africa,Algeria,,Algiers,1,5,57.4,56.4,2197
Africa,Algeria,,Algiers,1,6,64.4,63.4,2198
Africa,Algeria,,Algiers,1,7,53.8,52.8,2199
Africa,Algeria,,Algiers,1,8,49.5,48.5,2200
Africa,Algeria,,Algiers,1,9,48.1,47.1,2201
Africa,Algeria,,Algiers,1,10,54.2,53.2,2202
Africa,Algeria,,Algiers,1,11,57.8,56.8,2203
Africa,Algeria,,Algiers,1,12,54.1,53.1,2204
Africa,Algeria,,Algiers,1,13,52.6,51.6,2205
Africa,Algeria,,Algiers,1,14,54.2,53.2,2206
Africa,Algeria,,Algiers,1,15,53.5,52.5,2207
Africa,Algeria,,Algiers,1,16,52.5,51.5,2208
Africa,Algeria,,Algiers,1,17,52,51,2209
Africa,Algeria,,Algiers,1,18,51,50,2210
Africa,Algeria,,Algiers,1,19,53.4,52.4,2211
Africa,Algeria,,Algiers,1,20,53.2,52.2,2212
Africa,Algeria,,Algiers,1,21,51.3,50.3,2213
Africa,Algeria,,Algiers,1,22,49.5,48.5,2214
Africa,Algeria,,Algiers,1,23,56.4,55.4,2215
Africa,Algeria,,Algiers,1,24,58,57,2216
Africa,Algeria,,Algiers,1,25,56.2,55.2,2217
Africa,Algeria,,Algiers,1,26,56.1,55.1,2218
Africa,Algeria,,Algiers,1,27,59.9,58.9,2219
Africa,Algeria,,Algiers,1,28,58.4,57.4,2220
Africa,Algeria,,Algiers,1,29,49.8,48.8,2221
Africa,Algeria,,Algiers,1,30,49.1,48.1,2222
Africa,Algeria,,Algiers,1,31,51,50,2223
Africa,Algeria,,Algiers,2,1,52.6,51.6,2224
Africa,Algeria,,Algiers,2,2,48.3,47.3,2225
Africa,Algeria,,Algiers,2,3,47.7,46.7,2226
Africa,Algeria,,Algiers,2,4,50.7,49.7,2227
Africa,Algeria,,Algiers,2,5,54.8,53.8,2228
Africa,Algeria,,Algiers,2,6,56.8,55.8,2229
Africa,Algeria,,Algiers,2,7,66.7,65.7,2230
Africa,Algeria,,Algiers,2,8,59.9,58.9,2231
Africa,Algeria,,Algiers,2,9,53.9,52.9,2232
Africa,Algeria,,Algiers,2,10,52.6,51.6,2233
Africa,Algeria,,Algiers,2,11,51.8,50.8,2234
Africa,Algeria,,Algiers,2,12,48.5,47.5,2235
Africa,Algeria,,Algiers,2,13,48.5,47.5,2236
Africa,Algeria,,Algiers,2,14,50.3,49.3,2237
Africa,Algeria,,Algiers,2,15,53.4,52.4,2238
Africa,Algeria,,Algiers,2,16,53.8,52.8,2239
Africa,Algeria,,Algiers,2,17,54.4,53.4,2240
Africa,Algeria,,Algiers,2,18,52.9,51.9,2241
Africa,Algeria,,Algiers,2,19,49.1,48.1,2242
Africa,Algeria,,Algiers,2,20,47.4,46.4,2243
Africa,Algeria,,Algiers,2,21,47.3,46.3,2244
Africa,Algeria,,Algiers,2,22,49.3,48.3,2245
Africa,Algeria,,Algiers,2,23,54.3,53.3,2246
Africa,Algeria,,Algiers,2,24,52.9,51.9,2247
Africa,Algeria,,Algiers,2,25,53.4,52.4,2248
Africa,Algeria,,Algiers,2,26,49,48,2249
Africa,Algeria,,Algiers,2,27,46.1,45.1,2250
Africa,Algeria,,Algiers,2,28,48.5,47.5,2251
Africa,Algeria,,Algiers,3,1,54.5,53.5,2252
Africa,Algeria,,Algiers,3,2,68,67,2253
Africa,Algeria,,Algiers,3,3,65.9,64.9,2254
Africa,Algeria,,Algiers,3,4,64.3,63.3,2255
Africa,Algeria,,Algiers,3,5,64.1,63.1,2256
Africa,Algeria,,Algiers,3,6,64.5,63.5,2257
Africa,Algeria,,Algiers,3,7,65.8,64.8,2258
Africa,Algeria,,Algiers,3,8,63.1,62.1,2259
Africa,Algeria,,Algiers,3,9,59.9,58.9,2260
Africa,Algeria,,Algiers,3,10,61,60,2261
Africa,Algeria,,Algiers,3,11,64.6,63.6,2262
Africa,Algeria,,Algiers,3,12,63.1,62.1,2263
Africa,Algeria,,Algiers,3,13,61.1,60.1,2264
Africa,Algeria,,Algiers,3,14,52.5,51.5,2265
Africa,Algeria,,Algiers,3,15,60.4,59.4,2266
Africa,Algeria,,Algiers,3,16,66.8,65.8,2267
Africa,Algeria,,Algiers,3,17,60.4,59.4,2268
Africa,Algeria,,Algiers,3,18,58.9,57.9,2269
Africa,Algeria,,Algiers,3,19,58.1,57.1,2270
Africa,Algeria,,Algiers,3,20,58.1,57.1,2271
Africa,Algeria,,Algiers,3,21,63.5,62.5,2272
Africa,Algeria,,Algiers,3,22,67.4,66.4,2273
Africa,Algeria,,Algiers,3,23,72.4,71.4,2274
Africa,Algeria,,Algiers,3,24,77.8,76.8,2275
Africa,Algeria,,Algiers,3,25,66,65,2276
Africa,Algeria,,Algiers,3,26,58.6,57.6,2277
Africa,Algeria,,Algiers,3,27,58.7,57.7,2278
Africa,Algeria,,Algiers,3,28,57.8,56.8,2279
Africa,Algeria,,Algiers,3,29,58.1,57.1,2280
Africa,Algeria,,Algiers,3,30,61.9,60.9,2281
Africa,Algeria,,Algiers,3,31,58.3,57.3,2282
Africa,Algeria,,Algiers,4,1,56.3,55.3,2283
Africa,Algeria,,Algiers,4,2,56.3,55.3,2284
Africa,Algeria,,Algiers,4,3,55.1,54.1,2285
Africa,Algeria,,Algiers,4,4,60.8,59.8,2286
Africa,Algeria,,Algiers,4,5,60.6,59.6,2287
Africa,Algeria,,Algiers,4,6,62.4,61.4,2288
Africa,Algeria,,Algiers,4,7,64.1,63.1,2289
Africa,Algeria,,Algiers,4,8,60.9,59.9,2290
Africa,Algeria,,Algiers,4,9,57.6,56.6,2291
Africa,Algeria,,Algiers,4,10,57.7,56.7,2292
Africa,Algeria,,Algiers,4,11,58.3,57.3,2293
Africa,Algeria,,Algiers,4,12,56.7,55.7,2294
Africa,Algeria,,Algiers,4,13,56.3,55.3,2295
Africa,Algeria,,Algiers,4,14,55.8,54.8,2296
Africa,Algeria,,Algiers,4,15,54.5,53.5,2297
Africa,Algeria,,Algiers,4,16,58.9,57.9,2298
Africa,Algeria,,Algiers,4,17,60.6,59.6,2299
Africa,Algeria,,Algiers,4,18,60.3,59.3,2300
Africa,Algeria,,Algiers,4,19,59.2,58.2,2301
Africa,Algeria,,Algiers,4,20,60.6,59.6,2302
Africa,Algeria,,Algiers,4,21,54.9,53.9,2303
Africa,Algeria,,Algiers,4,22,57.4,56.4,2304
Africa,Algeria,,Algiers,4,23,68.6,67.6,2305
Africa,Algeria,,Algiers,4,24,67.3,66.3,2306
Africa,Algeria,,Algiers,4,25,69,68,2307
Africa,Algeria,,Algiers,4,26,65.9,64.9,2308
Africa,Algeria,,Algiers,4,27,64.7,63.7,2309
Africa,Algeria,,Algiers,4,28,61.9,60.9,2310
Africa,Algeria,,Algiers,4,29,61.1,60.1,2311
Africa,Algeria,,Algiers,4,30,63.4,62.4,2312
Africa,Algeria,,Algiers,5,1,53.3,52.3,2313
Africa,Algeria,,Algiers,5,2,53.9,52.9,2314
Africa,Algeria,,Algiers,5,3,56.5,55.5,2315
Africa,Algeria,,Algiers,5,4,56.7,55.7,2316
Africa,Algeria,,Algiers,5,5,59.3,58.3,2317
Africa,Algeria,,Algiers,5,6,61.5,60.5,2318
Africa,Algeria,,Algiers,5,7,59.1,58.1,2319
Africa,Algeria,,Algiers,5,8,62.7,61.7,2320
Africa,Algeria,,Algiers,5,9,73.1,72.1,2321
Africa,Algeria,,Algiers,5,10,63.2,62.2,2322
Africa,Algeria,,Algiers,5,11,61.6,60.6,2323
Africa,Algeria,,Algiers,5,12,64.4,63.4,2324
Africa,Algeria,,Algiers,5,13,65.8,64.8,2325
Africa,Algeria,,Algiers,5,14,71.9,70.9,2326
Africa,Algeria,,Algiers,5,15,67.4,66.4,2327
Africa,Algeria,,Algiers,5,16,70.4,69.4,2328
Africa,Algeria,,Algiers,5,17,71.1,70.1,2329
Africa,Algeria,,Algiers,5,18,69.1,68.1,2330
Africa,Algeria,,Algiers,5,19,65.5,64.5,2331
Africa,Algeria,,Algiers,5,20,66.6,65.6,2332
Africa,Algeria,,Algiers,5,21,64.2,63.2,2333
Africa,Algeria,,Algiers,5,22,67.3,66.3,2334
Africa,Algeria,,Algiers,5,23,66.9,65.9,2335
Africa,Algeria,,Algiers,5,24,67,66,2336
Africa,Algeria,,Algiers,5,25,68.9,67.9,2337
Africa,Algeria,,Algiers,5,26,68.8,67.8,2338
Africa,Algeria,,Algiers,5,27,68.2,67.2,2339
Africa,Algeria,,Algiers,5,28,71.6,70.6,2340
Africa,Algeria,,Algiers,5,29,73.6,72.6,2341
Africa,Algeria,,Algiers,5,30,71,70,2342
Africa,Algeria,,Algiers,5,31,71.3,70.3,2343
Africa,Algeria,,Algiers,6,1,71.2,70.2,2344
Africa,Algeria,,Algiers,6,2,75,74,2345
Africa,Algeria,,Algiers,6,3,74.1,73.1,2346
Africa,Algeria,,Algiers,6,4,74.6,73.6,2347
Africa,Algeria,,Algiers,6,5,74.5,73.5,2348
Africa,Algeria,,Algiers,6,6,73.7,72.7,2349
Africa,Algeria,,Algiers,6,7,73.3,72.3,2350
Africa,Algeria,,Algiers,6,8,76.3,75.3,2351
Africa,Algeria,,Algiers,6,9,80.6,79.6,2352
Africa,Algeria,,Algiers,6,10,79.2,78.2,2353
Africa,Algeria,,Algiers,6,11,72.1,71.1,2354
Africa,Algeria,,Algiers,6,12,75.1,74.1,2355
Africa,Algeria,,Algiers,6,13,72.5,71.5,2356
Africa,Algeria,,Algiers,6,14,76.9,75.9,2357
Africa,Algeria,,Algiers,6,15,85.1,84.1,2358
Africa,Algeria,,Algiers,6,16,79.3,78.3,2359
Africa,Algeria,,Algiers,6,17,73.5,72.5,2360
Africa,Algeria,,Algiers,6,18,73,72,2361
Africa,Algeria,,Algiers,6,19,70.8,69.8,2362
Africa,Algeria,,Algiers,6,20,68.6,67.6,2363
Africa,Algeria,,Algiers,6,21,71.1,70.1,2364
Africa,Algeria,,Algiers,6,22,78.7,77.7,2365
Africa,Algeria,,Algiers,6,23,82.9,81.9,2366
Africa,Algeria,,Algiers,6,24,88,87,2367
Africa,Algeria,,Algiers,6,25,85.5,84.5,2368
Africa,Algeria,,Algiers,6,26,83.5,82.5,2369
Africa,Algeria,,Algiers,6,27,80.8,79.8,2370
Africa,Algeria,,Algiers,6,28,75.9,74.9,2371
Africa,Algeria,,Algiers,6,29,73.8,72.8,2372
Africa,Algeria,,Algiers,6,30,72.9,71.9,2373
Africa,Algeria,,Algiers,7,1,73.4,72.4,2374
Africa,Algeria,,Algiers,7,2,76.6,75.6,2375
Africa,Algeria,,Algiers,7,3,76.2,75.2,2376
Africa,Algeria,,Algiers,7,4,79.1,78.1,2377
Africa,Algeria,,Algiers,7,5,81.6,80.6,2378
Africa,Algeria,,Algiers,7,6,80.3,79.3,2379
Africa,Algeria,,Algiers,7,7,76.3,75.3,2380
Africa,Algeria,,Algiers,7,8,77.1,76.1,2381
Africa,Algeria,,Algiers,7,9,79.3,78.3,2382
Africa,Algeria,,Algiers,7,10,78,77,2383
Africa,Algeria,,Algiers,7,11,77.1,76.1,2384
Africa,Algeria,,Algiers,7,12,78.9,77.9,2385
Africa,Algeria,,Algiers,7,13,81.5,80.5,2386
Africa,Algeria,,Algiers,7,14,79.1,78.1,2387
Africa,Algeria,,Algiers,7,15,82.8,81.8,2388
Africa,Algeria,,Algiers,7,16,79.6,78.6,2389
Africa,Algeria,,Algiers,7,17,77.3,76.3,2390
Africa,Algeria,,Algiers,7,18,79.9,78.9,2391
Africa,Algeria,,Algiers,7,19,76,75,2392
Africa,Algeria,,Algiers,7,20,73.5,72.5,2393
Africa,Algeria,,Algiers,7,21,75.3,74.3,2394
Africa,Algeria,,Algiers,7,22,77.4,76.4,2395
Africa,Algeria,,Algiers,7,23,84.3,83.3,2396
Africa,Algeria,,Algiers,7,24,82.1,81.1,2397
Africa,Algeria,,Algiers,7,25,79.2,78.2,2398
Africa,Algeria,,Algiers,7,26,78,77,2399
Africa,Algeria,,Algiers,7,27,79.2,78.2,2400
Africa,Algeria,,Algiers,7,28,79.5,78.5,2401
Africa,Algeria,,Algiers,7,29,83,82,2402
Africa,Algeria,,Algiers,7,30,83,82,2403
Africa,Algeria,,Algiers,7,31,84.9,83.9,2404
Africa,Algeria,,Algiers,8,1,86.2,85.2,2405
Africa,Algeria,,Algiers,8,2,82.4,81.4,2406
Africa,Algeria,,Algiers,8,3,82.9,81.9,2407
Africa,Algeria,,Algiers,8,4,81.2,80.2,2408
Africa,Algeria,,Algiers,8,5,81.2,80.2,2409
Africa,Algeria,,Algiers,8,6,79,78,2410
Africa,Algeria,,Algiers,8,7,79,78,2411
Africa,Algeria,,Algiers,8,8,82.2,81.2,2412
Africa,Algeria,,Algiers,8,9,83,82,2413
Africa,Algeria,,Algiers,8,10,81.4,80.4,2414
Africa,Algeria,,Algiers,8,11,78.9,77.9,2415
Africa,Algeria,,Algiers,8,12,77.9,76.9,2416
Africa,Algeria,,Algiers,8,13,78.4,77.4,2417
Africa,Algeria,,Algiers,8,14,81.3,80.3,2418
Africa,Algeria,,Algiers,8,15,84.6,83.6,2419
Africa,Algeria,,Algiers,8,16,82.6,81.6,2420
Africa,Algeria,,Algiers,8,17,77.4,76.4,2421
Africa,Algeria,,Algiers,8,18,79.7,78.7,2422
Africa,Algeria,,Algiers,8,19,80,79,2423
Africa,Algeria,,Algiers,8,20,81.2,80.2,2424
Africa,Algeria,,Algiers,8,21,80,79,2425
Africa,Algeria,,Algiers,8,22,78.7,77.7,2426
Africa,Algeria,,Algiers,8,23,81.2,80.2,2427
Africa,Algeria,,Algiers,8,24,80.4,79.4,2428
Africa,Algeria,,Algiers,8,25,77,76,2429
Africa,Algeria,,Algiers,8,26,78.9,77.9,2430
Africa,Algeria,,Algiers,8,27,79.5,78.5,2431
Africa,Algeria,,Algiers,8,28,79.3,78.3,2432
Africa,Algeria,,Algiers,8,29,84.3,83.3,2433
Africa,Algeria,,Algiers,8,30,82.2,81.2,2434
Africa,Algeria,,Algiers,8,31,79.1,78.1,2435
Africa,Algeria,,Algiers,9,1,79.5,78.5,2436
Africa,Algeria,,Algiers,9,2,78.3,77.3,2437
Africa,Algeria,,Algiers,9,3,76.4,75.4,2438
Africa,Algeria,,Algiers,9,4,80.5,79.5,2439
Africa,Algeria,,Algiers,9,5,78.3,77.3,2440
Africa,Algeria,,Algiers,9,6,76.8,75.8,2441
Africa,Algeria,,Algiers,9,7,75.2,74.2,2442
Africa,Algeria,,Algiers,9,8,73.3,72.3,2443
Africa,Algeria,,Algiers,9,9,73.4,72.4,2444
Africa,Algeria,,Algiers,9,10,74,73,2445
Africa,Algeria,,Algiers,9,11,73.8,72.8,2446
Africa,Algeria,,Algiers,9,12,74.2,73.2,2447
Africa,Algeria,,Algiers,9,13,75,74,2448
Africa,Algeria,,Algiers,9,14,76.5,75.5,2449
Africa,Algeria,,Algiers,9,15,76.9,75.9,2450
Africa,Algeria,,Algiers,9,16,73.4,72.4,2451
Africa,Algeria,,Algiers,9,17,71.5,70.5,2452
Africa,Algeria,,Algiers,9,18,71,70,2453
Africa,Algeria,,Algiers,9,19,72.3,71.3,2454
Africa,Algeria,,Algiers,9,20,72.5,71.5,2455
Africa,Algeria,,Algiers,9,21,73.4,72.4,2456
Africa,Algeria,,Algiers,9,22,75.9,74.9,2457
Africa,Algeria,,Algiers,9,23,78.1,77.1,2458
Africa,Algeria,,Algiers,9,24,76,75,2459
Africa,Algeria,,Algiers,9,25,71.6,70.6,2460
Africa,Algeria,,Algiers,9,26,72.8,71.8,2461
Africa,Algeria,,Algiers,9,27,77.2,76.2,2462
Africa,Algeria,,Algiers,9,28,79.4,78.4,2463
Africa,Algeria,,Algiers,9,29,74.1,73.1,2464
Africa,Algeria,,Algiers,9,30,72.6,71.6,2465
Africa,Algeria,,Algiers,10,1,72.2,71.2,2466
Africa,Algeria,,Algiers,10,2,78.3,77.3,2467
Africa,Algeria,,Algiers,10,3,78.3,77.3,2468
Africa,Algeria,,Algiers,10,4,79.9,78.9,2469
Africa,Algeria,,Algiers,10,5,84.8,83.8,2470
Africa,Algeria,,Algiers,10,6,77.6,76.6,2471
Africa,Algeria,,Algiers,10,7,74.6,73.6,2472
Africa,Algeria,,Algiers,10,8,71.2,70.2,2473
Africa,Algeria,,Algiers,10,9,70.7,69.7,2474
Africa,Algeria,,Algiers,10,10,73.5,72.5,2475
Africa,Algeria,,Algiers,10,11,78.2,77.2,2476
Africa,Algeria,,Algiers,10,12,84.9,83.9,2477
Africa,Algeria,,Algiers,10,13,77.1,76.1,2478
Africa,Algeria,,Algiers,10,14,74.6,73.6,2479
Africa,Algeria,,Algiers,10,15,72.1,71.1,2480
Africa,Algeria,,Algiers,10,16,71.4,70.4,2481
Africa,Algeria,,Algiers,10,17,73.1,72.1,2482
Africa,Algeria,,Algiers,10,18,72.9,71.9,2483
Africa,Algeria,,Algiers,10,19,75.1,74.1,2484
Africa,Algeria,,Algiers,10,20,78,77,2485
Africa,Algeria,,Algiers,10,21,71.8,70.8,2486
Africa,Algeria,,Algiers,10,22,68.4,67.4,2487
Africa,Algeria,,Algiers,10,23,70.5,69.5,2488
Africa,Algeria,,Algiers,10,24,71.7,70.7,2489
Africa,Algeria,,Algiers,10,25,66,65,2490
Africa,Algeria,,Algiers,10,26,65.5,64.5,2491
Africa,Algeria,,Algiers,10,27,67.4,66.4,2492
Africa,Algeria,,Algiers,10,28,66.2,65.2,2493
Africa,Algeria,,Algiers,10,29,65,64,2494
Africa,Algeria,,Algiers,10,30,64.7,63.7,2495
Africa,Algeria,,Algiers,10,31,70.9,69.9,2496
Africa,Algeria,,Algiers,11,1,68.9,67.9,2497
Africa,Algeria,,Algiers,11,2,67.7,66.7,2498
Africa,Algeria,,Algiers,11,3,62.5,61.5,2499
Africa,Algeria,,Algiers,11,4,62,61,2500
Africa,Algeria,,Algiers,11,5,62.9,61.9,2501
Africa,Algeria,,Algiers,11,6,67.2,66.2,2502
Africa,Algeria,,Algiers,11,7,65.1,64.1,2503
Africa,Algeria,,Algiers,11,8,63.9,62.9,2504
Africa,Algeria,,Algiers,11,9,56.3,55.3,2505
Africa,Algeria,,Algiers,11,10,57.5,56.5,2506
Africa,Algeria,,Algiers,11,11,55.4,54.4,2507
Africa,Algeria,,Algiers,11,12,52.9,51.9,2508
Africa,Algeria,,Algiers,11,13,58.8,57.8,2509
Africa,Algeria,,Algiers,11,14,55.7,54.7,2510
Africa,Algeria,,Algiers,11,15,52.5,51.5,2511
Africa,Algeria,,Algiers,11,16,54.5,53.5,2512
Africa,Algeria,,Algiers,11,17,59.1,58.1,2513
Africa,Algeria,,Algiers,11,18,59.3,58.3,2514
Africa,Algeria,,Algiers,11,19,56.6,55.6,2515
Africa,Algeria,,Algiers,11,20,56.8,55.8,2516
Africa,Algeria,,Algiers,11,21,54.8,53.8,2517
Africa,Algeria,,Algiers,11,22,61.3,60.3,2518
Africa,Algeria,,Algiers,11,23,58.3,57.3,2519
Africa,Algeria,,Algiers,11,24,53.9,52.9,2520
Africa,Algeria,,Algiers,11,25,49.2,48.2,2521
Africa,Algeria,,Algiers,11,26,52.4,51.4,2522
Africa,Algeria,,Algiers,11,27,53.5,52.5,2523
Africa,Algeria,,Algiers,11,28,54.9,53.9,2524
Africa,Algeria,,Algiers,11,29,55.5,54.5,2525
Africa,Algeria,,Algiers,11,30,55.9,54.9,2526
Africa,Algeria,,Algiers,12,1,52.6,51.6,2527
Africa,Algeria,,Algiers,12,2,50.5,49.5,2528
Africa,Algeria,,Algiers,12,3,51.5,50.5,2529
Africa,Algeria,,Algiers,12,4,51.7,50.7,2530
Africa,Algeria,,Algiers,12,5,50.2,49.2,2531
Africa,Algeria,,Algiers,12,6,49.1,48.1,2532
Africa,Algeria,,Algiers,12,7,52.4,51.4,2533
Africa,Algeria,,Algiers,12,8,53.1,52.1,2534
Africa,Algeria,,Algiers,12,9,49.2,48.2,2535
Africa,Algeria,,Algiers,12,10,46.6,45.6,2536
Africa,Algeria,,Algiers,12,11,49.4,48.4,2537
Africa,Algeria,,Algiers,12,12,50.7,49.7,2538
Africa,Algeria,,Algiers,12,13,45.5,44.5,2539
Africa,Algeria,,Algiers,12,14,51.4,50.4,2540
Africa,Algeria,,Algiers,12,15,53.4,52.4,2541
Africa,Algeria,,Algiers,12,16,50.8,49.8,2542
Africa,Algeria,,Algiers,12,17,49.7,48.7,2543
Africa,Algeria,,Algiers,12,18,48.5,47.5,2544
Africa,Algeria,,Algiers,12,19,49.6,48.6,2545
Africa,Algeria,,Algiers,12,20,45.5,44.5,2546
Africa,Algeria,,Algiers,12,21,46.5,45.5,2547
Africa,Algeria,,Algiers,12,22,47.2,46.2,2548
Africa,Algeria,,Algiers,12,23,52.5,51.5,2549
Africa,Algeria,,Algiers,12,24,51,50,2550
Africa,Algeria,,Algiers,12,25,49.4,48.4,2551
Africa,Algeria,,Algiers,12,26,51.9,50.9,2552
Africa,Algeria,,Algiers,12,27,50.7,49.7,2553
Africa,Algeria,,Algiers,12,28,49.7,48.7,2554
Africa,Algeria,,Algiers,12,29,49.2,48.2,2555
Africa,Algeria,,Algiers,12,30,56.8,55.8,2556
Africa,Algeria,,Algiers,12,31,55.3,54.3,2557
Africa,Algeria,,Algiers,1,1,55.7,54.7,2558
Africa,Algeria,,Algiers,1,2,60,59,2559
Africa,Algeria,,Algiers,1,3,57.9,56.9,2560
Africa,Algeria,,Algiers,1,4,55.3,54.3,2561
Africa,Algeria,,Algiers,1,5,53.6,52.6,2562
Africa,Algeria,,Algiers,1,6,49.1,48.1,2563
Africa,Algeria,,Algiers,1,7,45.4,44.4,2564
Africa,Algeria,,Algiers,1,8,51.2,50.2,2565
Africa,Algeria,,Algiers,1,9,47.8,46.8,2566
Africa,Algeria,,Algiers,1,10,48.7,47.7,2567
Africa,Algeria,,Algiers,1,11,48.9,47.9,2568
Africa,Algeria,,Algiers,1,12,49.2,48.2,2569
Africa,Algeria,,Algiers,1,13,47.8,46.8,2570
Africa,Algeria,,Algiers,1,14,52.2,51.2,2571
Africa,Algeria,,Algiers,1,15,53.9,52.9,2572
Africa,Algeria,,Algiers,1,16,51.7,50.7,2573
Africa,Algeria,,Algiers,1,17,48.1,47.1,2574
Africa,Algeria,,Algiers,1,18,45.9,44.9,2575
Africa,Algeria,,Algiers,1,19,50.8,49.8,2576
Africa,Algeria,,Algiers,1,20,51.4,50.4,2577
Africa,Algeria,,Algiers,1,21,49,48,2578
Africa,Algeria,,Algiers,1,22,54.6,53.6,2579
Africa,Algeria,,Algiers,1,23,58.9,57.9,2580
Africa,Algeria,,Algiers,1,24,58.6,57.6,2581
Africa,Algeria,,Algiers,1,25,53.7,52.7,2582
Africa,Algeria,,Algiers,1,26,51.3,50.3,2583
Africa,Algeria,,Algiers,1,27,49.6,48.6,2584
Africa,Algeria,,Algiers,1,28,51.4,50.4,2585
Africa,Algeria,,Algiers,1,29,53.7,52.7,2586
Africa,Algeria,,Algiers,1,30,51.8,50.8,2587
Africa,Algeria,,Algiers,1,31,54.8,53.8,2588
Africa,Algeria,,Algiers,2,1,52.1,51.1,2589
Africa,Algeria,,Algiers,2,2,50.1,49.1,2590
Africa,Algeria,,Algiers,2,3,52.8,51.8,2591
Africa,Algeria,,Algiers,2,4,56.4,55.4,2592
Africa,Algeria,,Algiers,2,5,53.1,52.1,2593
Africa,Algeria,,Algiers,2,6,56.7,55.7,2594
Africa,Algeria,,Algiers,2,7,52.1,51.1,2595
Africa,Algeria,,Algiers,2,8,53.8,52.8,2596
Africa,Algeria,,Algiers,2,9,50.6,49.6,2597
Africa,Algeria,,Algiers,2,10,51.1,50.1,2598
Africa,Algeria,,Algiers,2,11,51.3,50.3,2599
Africa,Algeria,,Algiers,2,12,51.3,50.3,2600
Africa,Algeria,,Algiers,2,13,52.9,51.9,2601
Africa,Algeria,,Algiers,2,14,55.6,54.6,2602
Africa,Algeria,,Algiers,2,15,53.6,52.6,2603
Africa,Algeria,,Algiers,2,16,50,49,2604
Africa,Algeria,,Algiers,2,17,53.3,52.3,2605
Africa,Algeria,,Algiers,2,18,55,54,2606
Africa,Algeria,,Algiers,2,19,53.2,52.2,2607
Africa,Algeria,,Algiers,2,20,49.8,48.8,2608
Africa,Algeria,,Algiers,2,21,54.3,53.3,2609
Africa,Algeria,,Algiers,2,22,51.4,50.4,2610
Africa,Algeria,,Algiers,2,23,50.7,49.7,2611
Africa,Algeria,,Algiers,2,24,55,54,2612
Africa,Algeria,,Algiers,2,25,52.8,51.8,2613
Africa,Algeria,,Algiers,2,26,53.9,52.9,2614
Africa,Algeria,,Algiers,2,27,56.8,55.8,2615
Africa,Algeria,,Algiers,2,28,53.5,52.5,2616
Africa,Algeria,,Algiers,3,1,56.8,55.8,2617
Africa,Algeria,,Algiers,3,2,55.8,54.8,2618
Africa,Algeria,,Algiers,3,3,57.5,56.5,2619
Africa,Algeria,,Algiers,3,4,59.1,58.1,2620
Africa,Algeria,,Algiers,3,5,54.1,53.1,2621
Africa,Algeria,,Algiers,3,6,55.7,54.7,2622
Africa,Algeria,,Algiers,3,7,53.5,52.5,2623
Africa,Algeria,,Algiers,3,8,53.6,52.6,2624
Africa,Algeria,,Algiers,3,9,53.3,52.3,2625
Africa,Algeria,,Algiers,3,10,57.4,56.4,2626
Africa,Algeria,,Algiers,3,11,57.1,56.1,2627
Africa,Algeria,,Algiers,3,12,62.7,61.7,2628
Africa,Algeria,,Algiers,3,13,68.8,67.8,2629
Africa,Algeria,,Algiers,3,14,58,57,2630
Africa,Algeria,,Algiers,3,15,54.9,53.9,2631
Africa,Algeria,,Algiers,3,16,59.3,58.3,2632
